pid,sid,trl,cond,start,isHead,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,rt,resp
6,182,248,4,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,18,0
6,182,249,4,5,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,,
6,182,250,4,5,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,1
6,182,251,4,8,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,20,1
6,182,252,4,6,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,20,0
6,182,253,4,4,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,18,1
6,182,254,4,7,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,20,1
6,182,255,4,3,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1
6,182,256,4,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,15,1
6,182,257,4,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,15,0
6,182,258,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,1
6,182,259,4,8,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,20,0
6,182,260,4,6,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,17,0
6,182,261,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,15,0
6,182,262,4,2,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,18,0
6,182,263,4,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,17,0
6,182,264,4,5,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,17,1
6,182,265,4,3,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,17,0
6,182,266,4,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,1
6,182,267,4,6,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,20,1
6,182,268,4,5,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,,
6,182,269,4,8,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,16,1
6,182,270,4,7,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,20,0
6,182,271,4,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,17,0
6,182,272,4,4,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,16,0
6,182,273,4,3,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,14,1
6,182,274,4,7,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,18,1
6,182,275,4,8,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,15,1
6,182,276,4,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,20,1
6,182,277,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,15,1
6,182,278,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0
6,182,279,4,4,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,20,0
6,182,280,4,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,20,1
6,182,281,4,6,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,16,0
6,182,282,4,3,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,20,1
6,182,283,4,5,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,14,0
6,182,284,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,20,0
6,182,285,4,7,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,14,0
6,182,286,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,0
6,182,287,4,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,15,0
6,182,288,4,6,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,14,1
6,182,289,4,8,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,11,0
6,182,290,4,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,14,1
6,182,291,4,6,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,11,1
6,182,292,4,7,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,12,1
6,182,293,4,4,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,20,1
6,182,294,4,8,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,10,1
6,182,295,4,3,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,16,0
6,182,296,4,2,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,12,0
6,182,297,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,12,0
6,182,298,4,6,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,16,0
6,182,299,4,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,15,1
6,182,300,4,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,18,1
