pid,sid,trl,cond,start,isHead,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,rt,resp
9,179,248,4,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,20,1
9,179,249,4,8,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,10,1
9,179,250,4,5,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,20,1
9,179,251,4,8,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,10,1
9,179,252,4,4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,9,0
9,179,253,4,6,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,9,1
9,179,254,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,8,1
9,179,255,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,9,0
9,179,256,4,2,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,10,1
9,179,257,4,7,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,8,1
9,179,258,4,7,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,1
9,179,259,4,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,20,0
9,179,260,4,4,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,7,0
9,179,261,4,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,20,0
9,179,262,4,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,20,1
9,179,263,4,8,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,20,0
9,179,264,4,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,20,0
9,179,265,4,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,20,0
9,179,266,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,10,0
9,179,267,4,7,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,12,1
9,179,268,4,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,9,1
9,179,269,4,6,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,9,0
9,179,270,4,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,10,1
9,179,271,4,5,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,20,0
9,179,272,4,2,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,10,0
9,179,273,4,8,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,11,1
9,179,274,4,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,11,0
9,179,275,4,7,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,11,0
9,179,276,4,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,7,1
9,179,277,4,3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,9,0
9,179,278,4,6,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,10,0
9,179,279,4,8,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,20,0
9,179,280,4,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,9,1
9,179,281,4,5,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,14,0
9,179,282,4,7,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,12,0
9,179,283,4,4,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,8,1
9,179,284,4,8,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,10,0
9,179,285,4,6,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,9,0
9,179,286,4,2,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,10,0
9,179,287,4,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,16,0
9,179,288,4,3,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,9,1
9,179,289,4,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,20,0
9,179,290,4,5,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,11,1
9,179,291,4,7,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,20,1
9,179,292,4,8,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,20,0
9,179,293,4,3,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,16,0
9,179,294,4,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,12,1
9,179,295,4,6,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,20,0
9,179,296,4,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,20,0
9,179,297,4,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,15,0
9,179,298,4,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,13,0
9,179,299,4,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,20,0
9,179,300,4,3,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,14,1
