pid,sid,trl,cond,start,isHead,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,rt,resp
7,180,248,4,8,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,20,0
7,180,249,4,4,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,8,0
7,180,250,4,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,20,1
7,180,251,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,20,0
7,180,252,4,7,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,13,1
7,180,253,4,2,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,20,0
7,180,254,4,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,9,0
7,180,255,4,3,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,20,1
7,180,256,4,8,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,9,0
7,180,257,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11,1
7,180,258,4,4,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,8,1
7,180,259,4,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,10,0
7,180,260,4,3,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,10,0
7,180,261,4,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,12,1
7,180,262,4,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,18,0
7,180,263,4,8,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,20,0
7,180,264,4,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,10,0
7,180,265,4,6,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,15,1
7,180,266,4,3,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,12,1
7,180,267,4,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,20,1
7,180,268,4,8,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,20,1
7,180,269,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
7,180,270,4,6,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,13,0
7,180,271,4,5,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,15,0
7,180,272,4,7,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,20,1
7,180,273,4,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,12,0
7,180,274,4,7,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,11,1
7,180,275,4,4,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,11,1
7,180,276,4,5,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,20,1
7,180,277,4,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,8,1
7,180,278,4,8,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,20,0
7,180,279,4,2,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,11,1
7,180,280,4,3,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,16,1
7,180,281,4,6,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,20,1
7,180,282,4,5,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,15,1
7,180,283,4,4,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,18,0
7,180,284,4,6,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,9,1
7,180,285,4,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,1
7,180,286,4,8,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,8,1
7,180,287,4,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,8,0
7,180,288,4,3,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,20,1
7,180,289,4,7,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,10,1
7,180,290,4,3,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,20,1
7,180,291,4,6,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,20,0
7,180,292,4,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,10,0
7,180,293,4,8,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,11,0
7,180,294,4,5,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,15,1
7,180,295,4,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,12,0
7,180,296,4,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,20,0
7,180,297,4,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,20,1
7,180,298,4,5,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,20,0
7,180,299,4,4,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,14,1
7,180,300,4,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,20,1
