pid,sid,trl,cond,start,isHead,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,rt,resp
4,181,248,4,5,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,16,1
4,181,249,4,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,20,1
4,181,250,4,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,15,0
4,181,251,4,6,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,13,1
4,181,252,4,7,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,18,1
4,181,253,4,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,16,0
4,181,254,4,8,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,14,1
4,181,255,4,5,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,17,0
4,181,256,4,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,15,1
4,181,257,4,4,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,19,1
4,181,258,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,16,0
4,181,259,4,8,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,,
4,181,260,4,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,17,0
4,181,261,4,4,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,
4,181,262,4,2,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,19,1
4,181,263,4,6,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,,
4,181,264,4,3,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,,
4,181,265,4,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,
4,181,266,4,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,20,0
4,181,267,4,6,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,20,0
4,181,268,4,2,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,17,0
4,181,269,4,7,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,18,1
4,181,270,4,3,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,14,1
4,181,271,4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,14,0
4,181,272,4,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,14,0
4,181,273,4,5,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,14,0
4,181,274,4,2,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,14,0
4,181,275,4,6,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,20,0
4,181,276,4,8,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,16,0
4,181,277,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,13,0
4,181,278,4,3,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,14,0
4,181,279,4,4,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,20,1
4,181,280,4,7,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,18,0
4,181,281,4,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,16,1
4,181,282,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0
4,181,283,4,3,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,20,1
4,181,284,4,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,14,0
4,181,285,4,6,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,13,0
4,181,286,4,5,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,12,1
4,181,287,4,8,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,20,1
4,181,288,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0
4,181,289,4,7,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,17,0
4,181,290,4,4,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20,0
4,181,291,4,8,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,20,1
4,181,292,4,7,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,11,1
4,181,293,4,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,13,0
4,181,294,4,5,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,15,0
4,181,295,4,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,18,1
4,181,296,4,6,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,11,1
4,181,297,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,20,0
4,181,298,4,3,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,20,0
4,181,299,4,8,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,15,0
4,181,300,4,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,12,0
